post_id	title	ingredient_label	base_amount	base_unit	multiplier	final_amount	final_unit	note	is_functional
287023	Kycklingröra med örter och tomat	rödlök (1 st)	1.0	st	0.5	0.5	st		0
287023	Kycklingröra med örter och tomat	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		0
287023	Kycklingröra med örter och tomat	tomat (1 st)	1.0	st	2.0	2.0	st		1
287023	Kycklingröra med örter och tomat	soltorkade tomater (1 st)	1.0	st	3.0	3.0	st		0
287023	Kycklingröra med örter och tomat	färsk basilika (1 kruka)	1.0	kruka	1.0	1.0	kruka		1
287023	Kycklingröra med örter och tomat	färsk persilja (1 kruka)	1.0	kruka	1.0	1.0	kruka		0
287023	Kycklingröra med örter och tomat	örtagårdskrydda (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287023	Kycklingröra med örter och tomat	grekisk yoghurt (1 dl)	1.0	dl	1.0	1.0	dl		1
287023	Kycklingröra med örter och tomat	majonäs (1 msk)	1.0	msk	1.0	1.0	msk		0
287023	Kycklingröra med örter och tomat	salt och svartpeppar	None	None	None	None	None		0
287023	Kycklingröra med örter och tomat	hjärtsallad (1 st)	1.0	st	1.0	1.0	st		0
287023	Kycklingröra med örter och tomat	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
287018	Päronsallad med chevréost	paprika (1 st)	1.0	st	0.5	0.5	st		0
287018	Päronsallad med chevréost	rödlök (1 st)	1.0	st	0.25	0.25	st		0
287018	Päronsallad med chevréost	morot (1 st)	1.0	st	0.5	0.5	st		0
287018	Päronsallad med chevréost	päron (1 st)	1.0	st	1.0	1.0	st		1
287018	Päronsallad med chevréost	bladspenat (100 g)	100.0	g	0.2	20.0	g		1
287018	Päronsallad med chevréost	chevreost (100 g)	100.0	g	0.75	75.0	g		0
287018	Päronsallad med chevréost	pekannötter (1 st)	1.0	st	4.0	4.0	st		1
287018	Päronsallad med chevréost	torkade tranbär (1 msk)	1.0	msk	1.0	1.0	msk		0
287018	Päronsallad med chevréost	balsamvinäger (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
286970	Tropisk Smoothiebowl	fryst mango (100 g)	100.0	g	1.0	100.0	g		0
286970	Tropisk Smoothiebowl	fryst ananas (100 g)	100.0	g	1.0	100.0	g		1
286970	Tropisk Smoothiebowl	banan (1 st)	1.0	st	1.0	1.0	st		1
286970	Tropisk Smoothiebowl	mandelmjölk (1 dl)	1.0	dl	1.0	1.0	dl		0
286970	Tropisk Smoothiebowl	färsk mango (1 st)	1.0	st	0.5	0.5	st		0
286970	Tropisk Smoothiebowl	passionsfrukt (1 st)	1.0	st	1.0	1.0	st		0
286970	Tropisk Smoothiebowl	kokosskivor (1 msk)	1.0	msk	2.0	2.0	msk		0
286970	Tropisk Smoothiebowl	pistagenötter (1 msk)	1.0	msk	2.0	2.0	msk		1
286991	Kycklinggryta med bakad spetskål	spetskålshuvud (1 st)	1.0	st	1.0	1.0	st		1
286991	Kycklinggryta med bakad spetskål	olivolja (1 msk)	1.0	msk	1.0	1.0	msk		0
286991	Kycklinggryta med bakad spetskål	salt och svartpeppar	None	None	None	None	None		0
286991	Kycklinggryta med bakad spetskål	gul lök (1 st)	1.0	st	0.5	0.5	st		0
286991	Kycklinggryta med bakad spetskål	rödlök (1 st)	1.0	st	0.5	0.5	st		0
286991	Kycklinggryta med bakad spetskål	vitlök (1 klyftor)	1.0	klyftor	2.0	2.0	klyftor		1
286991	Kycklinggryta med bakad spetskål	paprika (1 st)	1.0	st	1.0	1.0	st		0
286991	Kycklinggryta med bakad spetskål	tomat (1 st)	1.0	st	2.0	2.0	st		1
286991	Kycklinggryta med bakad spetskål	kycklinglårfilé (100 g)	100.0	g	8.0	800.0	g		0
286991	Kycklinggryta med bakad spetskål	kabanoss (100 g)	100.0	g	2.5	250.0	g		0
286991	Kycklinggryta med bakad spetskål	örtagårdskrydda (1 krm)	1.0	krm	1.0	1.0	krm		0
286991	Kycklinggryta med bakad spetskål	hönsbuljongtärning (1 st)	1.0	st	1.0	1.0	st		0
286991	Kycklinggryta med bakad spetskål	ajvar relish (1 dl)	1.0	dl	0.5	0.5	dl		0
286991	Kycklinggryta med bakad spetskål	oliver (1 dl)	1.0	dl	1.0	1.0	dl		0
286991	Kycklinggryta med bakad spetskål	färsk timjan (1 msk)	1.0	msk	2.0	2.0	msk		0
286991	Kycklinggryta med bakad spetskål	vatten (1 dl)	1.0	dl	4.0	4.0	dl		0
286991	Kycklinggryta med bakad spetskål	rostad lök (1 dl)	1.0	dl	1.0	1.0	dl		0
286991	Kycklinggryta med bakad spetskål	grekisk yoghurt (1 dl)	1.0	dl	1.0	1.0	dl		0
287000	Laxburgare med krämig grönsaksröra	laxfilé (100 g)	100.0	g	2.5	250.0	g		1
287000	Laxburgare med krämig grönsaksröra	salladslök (1 st)	1.0	st	1.0	1.0	st		0
287000	Laxburgare med krämig grönsaksröra	färsk ingefära (1 msk)	1.0	msk	1.0	1.0	msk		1
287000	Laxburgare med krämig grönsaksröra	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		0
287000	Laxburgare med krämig grönsaksröra	salt och svartpeppar	None	None	None	None	None		0
287000	Laxburgare med krämig grönsaksröra	lime (1 st)	1.0	st	0.5	0.5	st		0
287000	Laxburgare med krämig grönsaksröra	sesamfrön (1 msk)	1.0	msk	2.0	2.0	msk		0
287000	Laxburgare med krämig grönsaksröra	olivolja (1 msk)	1.0	msk	0.5	0.5	msk		0
287000	Laxburgare med krämig grönsaksröra	furikakekrydda (1 msk)	1.0	msk	1.0	1.0	msk		0
287000	Laxburgare med krämig grönsaksröra	frysta sojabönor (100 g)	100.0	g	2.0	200.0	g		1
287000	Laxburgare med krämig grönsaksröra	sockerärtor (100 g)	100.0	g	1.0	100.0	g		0
287000	Laxburgare med krämig grönsaksröra	kräftstjärtar i lag (100 g)	100.0	g	1.0	100.0	g		0
287000	Laxburgare med krämig grönsaksröra	gräddfil (1 dl)	1.0	dl	0.5	0.5	dl		0
287000	Laxburgare med krämig grönsaksröra	majonäs (1 msk)	1.0	msk	2.0	2.0	msk		0
287000	Laxburgare med krämig grönsaksröra	curry (1 msk)	1.0	msk	0.5	0.5	msk		0
287000	Laxburgare med krämig grönsaksröra	bladspenat (100 g)	100.0	g	0.15	15.0	g		0
287000	Laxburgare med krämig grönsaksröra	granatäppelkärnor (1 dl)	1.0	dl	0.5	0.5	dl		0
287016	Nudelsoppa med grönsaker	vitlök (1 klyfta)	1.0	klyfta	0.5	0.5	klyfta		1
287016	Nudelsoppa med grönsaker	salladslök (1 st)	1.0	st	1.0	1.0	st		0
287016	Nudelsoppa med grönsaker	morot (1 st)	1.0	st	1.0	1.0	st		0
287016	Nudelsoppa med grönsaker	broccoli (100 g)	100.0	g	1.0	100.0	g		1
287016	Nudelsoppa med grönsaker	blomkål (100 g)	100.0	g	1.0	100.0	g		0
287016	Nudelsoppa med grönsaker	röd chili (1 st)	1.0	st	0.5	0.5	st		0
287016	Nudelsoppa med grönsaker	olivolja (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287016	Nudelsoppa med grönsaker	färsk ingefära (1 msk)	1.0	msk	0.5	0.5	msk		1
287016	Nudelsoppa med grönsaker	curry mango krydda (1 msk)	1.0	msk	0.5	0.5	msk		0
287016	Nudelsoppa med grönsaker	hönsbuljongtärning (1 st)	1.0	st	0.5	0.5	st		0
287016	Nudelsoppa med grönsaker	ketjap manis (1 msk)	1.0	msk	0.5	0.5	msk		0
287016	Nudelsoppa med grönsaker	vatten (1 dl)	1.0	dl	3.0	3.0	dl		0
287016	Nudelsoppa med grönsaker	ramennudlar (100 g)	100.0	g	1.0	100.0	g		0
287016	Nudelsoppa med grönsaker	sockerärtor (100 g)	100.0	g	1.0	100.0	g		0
287016	Nudelsoppa med grönsaker	färsk koriander (1 msk)	1.0	msk	1.0	1.0	msk		0
287016	Nudelsoppa med grönsaker	saltade jordnötter (1 dl)	1.0	dl	0.25	0.25	dl		0
287014	Omelett med champinjoner	skogschampinjon (1 st)	1.0	st	4.0	4.0	st		1
287014	Omelett med champinjoner	smör (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287014	Omelett med champinjoner	salt och svartpeppar	None	None	None	None	None		0
287014	Omelett med champinjoner	ägg (1 st)	1.0	st	2.0	2.0	st		1
287014	Omelett med champinjoner	färsk gräslök (1 msk)	1.0	msk	1.0	1.0	msk		1
287009	Mangoglass	fryst mango (100 g)	100.0	g	2.5	250.0	g		1
287009	Mangoglass	grekisk yoghurt (1 dl)	1.0	dl	1.0	1.0	dl		1
287009	Mangoglass	flytande honung (1 tsk)	1.0	tsk	0.5	0.5	tsk		1
287007	Köttfärsbiffar med stekt blomkål	blomkål (100 g)	100.0	g	2.5	250.0	g		1
287007	Köttfärsbiffar med stekt blomkål	olivolja (1 tsk)	1.0	tsk	2.0	2.0	tsk		1
287007	Köttfärsbiffar med stekt blomkål	gul lök (1 st)	1.0	st	0.25	0.25	st		0
287007	Köttfärsbiffar med stekt blomkål	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		1
287007	Köttfärsbiffar med stekt blomkål	nötfärs (100 g)	100.0	g	2.5	250.0	g		0
287007	Köttfärsbiffar med stekt blomkål	ketjap manis (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287007	Köttfärsbiffar med stekt blomkål	salt och svartpeppar	None	None	None	None	None		0
287007	Köttfärsbiffar med stekt blomkål	örtagårdskrydda (1 krm)	1.0	krm	1.0	1.0	krm		0
287007	Köttfärsbiffar med stekt blomkål	smör (1 tsk)	1.0	tsk	2.0	2.0	tsk		0
287007	Köttfärsbiffar med stekt blomkål	vatten (1 dl)	1.0	dl	0.75	0.75	dl		0
287007	Köttfärsbiffar med stekt blomkål	cocktailtomater (1 st)	1.0	st	4.0	4.0	st		0
287007	Köttfärsbiffar med stekt blomkål	färsk persilja (1 kvist)	1.0	kvist	2.0	2.0	kvist		0
287007	Köttfärsbiffar med stekt blomkål	grekisk yoghurt (1 msk)	1.0	msk	3.0	3.0	msk		0
287007	Köttfärsbiffar med stekt blomkål	röd pesto (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287005	Squashspagetti med köttfärssås	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287005	Squashspagetti med köttfärssås	salt och svartpeppar	None	None	None	None	None		0
287005	Squashspagetti med köttfärssås	nötfärs (100 g)	100.0	g	3.0	300.0	g		0
287005	Squashspagetti med köttfärssås	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287005	Squashspagetti med köttfärssås	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		1
287005	Squashspagetti med köttfärssås	morot (1 st)	1.0	st	1.0	1.0	st		0
287005	Squashspagetti med köttfärssås	selleristjälk (1 st)	1.0	st	1.0	1.0	st		0
287005	Squashspagetti med köttfärssås	krossade tomater (100 g)	100.0	g	2.0	200.0	g		1
287005	Squashspagetti med köttfärssås	stark chilisås (1 msk)	1.0	msk	0.5	0.5	msk		0
287005	Squashspagetti med köttfärssås	torkade örter (1 krm)	1.0	krm	1.0	1.0	krm		0
287005	Squashspagetti med köttfärssås	squash (1 st)	1.0	st	1.0	1.0	st		1
287005	Squashspagetti med köttfärssås	färsk basilika (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
287003	Ugnsbakad tomat med köttfärs	bifftomat (1 st)	1.0	st	4.0	4.0	st		1
287003	Ugnsbakad tomat med köttfärs	gul lök (1 st)	1.0	st	0.5	0.5	st		0
287003	Ugnsbakad tomat med köttfärs	vitlök (1 klyftor)	1.0	klyftor	1.0	1.0	klyftor		1
287003	Ugnsbakad tomat med köttfärs	paprika (1 st)	1.0	st	0.5	0.5	st		0
287003	Ugnsbakad tomat med köttfärs	olivolja (1 tsk)	1.0	tsk	2.0	2.0	tsk		1
287003	Ugnsbakad tomat med köttfärs	nötfärs (100 g)	100.0	g	2.5	250.0	g		0
287003	Ugnsbakad tomat med köttfärs	salt och svartpeppar	None	None	None	None	None		0
287003	Ugnsbakad tomat med köttfärs	örtagårdskrydda (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
287003	Ugnsbakad tomat med köttfärs	röd pesto (1 msk)	1.0	msk	1.0	1.0	msk		0
287003	Ugnsbakad tomat med köttfärs	grädde (1 msk)	1.0	msk	4.0	4.0	msk		0
287003	Ugnsbakad tomat med köttfärs	färsk persilja (1 msk)	1.0	msk	2.0	2.0	msk		0
287003	Ugnsbakad tomat med köttfärs	fetaost (100 g)	100.0	g	0.25	25.0	g		0
287003	Ugnsbakad tomat med köttfärs	rucola (1 dl)	1.0	dl	4.0	4.0	dl		0
286984	Grön smoothie	bladspenat (100 g)	100.0	g	0.25	25.0	g		1
286984	Grön smoothie	selleristjälk (1 st)	1.0	st	1.0	1.0	st		0
286984	Grön smoothie	gurka (1 st)	1.0	st	0.5	0.5	st		0
286984	Grön smoothie	apelsin (1 st)	1.0	st	1.0	1.0	st		1
286984	Grön smoothie	färsk ingefära (1 msk)	1.0	msk	1.0	1.0	msk		1
286984	Grön smoothie	lime (1 st)	1.0	st	1.0	1.0	st		0
286984	Grön smoothie	vatten (1 dl)	1.0	dl	1.5	1.5	dl		0
286976	Omelett med tomat	ägg (1 st)	1.0	st	2.0	2.0	st		1
286976	Omelett med tomat	salt och svartpeppar	None	None	None	None	None		0
286976	Omelett med tomat	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
286976	Omelett med tomat	tomat (1 st)	1.0	st	1.0	1.0	st		1
286976	Omelett med tomat	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
286974	Stekt ägg med lax	smör (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
286974	Stekt ägg med lax	ägg (1 st)	1.0	st	2.0	2.0	st		1
286974	Stekt ägg med lax	salt och svartpeppar	None	None	None	None	None		0
286974	Stekt ägg med lax	kallrökt lax (100 g)	100.0	g	0.5	50.0	g		1
286974	Stekt ägg med lax	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
286974	Stekt ägg med lax	citronklyfta (1 st)	1.0	st	1.0	1.0	st		1
286959	Ketomüsli	paranötter (1 dl)	1.0	dl	1.0	1.0	dl		1
286959	Ketomüsli	valnötter (1 dl)	1.0	dl	1.0	1.0	dl		1
286959	Ketomüsli	hasselnötter (1 dl)	1.0	dl	1.0	1.0	dl		0
286959	Ketomüsli	mandel (1 dl)	1.0	dl	1.0	1.0	dl		0
286959	Ketomüsli	pekannötter (1 dl)	1.0	dl	1.0	1.0	dl		0
286959	Ketomüsli	mandelmjöl (1 dl)	1.0	dl	4.0	4.0	dl		0
286959	Ketomüsli	fiberhonung Nicks (1 msk)	1.0	msk	1.0	1.0	msk		0
286959	Ketomüsli	rapsolja (1 msk)	1.0	msk	1.0	1.0	msk		0
286959	Ketomüsli	kanel (1 msk)	1.0	msk	1.0	1.0	msk		1
286959	Ketomüsli	kardemumma (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
286959	Ketomüsli	salt (1 krm)	1.0	krm	1.0	1.0	krm		0
286959	Ketomüsli	kokosflingor (1 dl)	1.0	dl	2.0	2.0	dl		0
286959	Ketomüsli	kokosskivor (1 dl)	1.0	dl	2.0	2.0	dl		0
288157	Fisk och skaldjursgryta från medelhavet	fryst scampi (100 g)	100.0	g	2.0	200.0	g		0
288157	Fisk och skaldjursgryta från medelhavet	torskrygg (100 g)	100.0	g	4.0	400.0	g		1
288157	Fisk och skaldjursgryta från medelhavet	laxfilé (100 g)	100.0	g	4.0	400.0	g		0
288157	Fisk och skaldjursgryta från medelhavet	salt och svartpeppar	None	None	None	None	None		0
288157	Fisk och skaldjursgryta från medelhavet	gul lök (1 st)	1.0	st	1.0	1.0	st		0
288157	Fisk och skaldjursgryta från medelhavet	vitlök (1 klyftor)	1.0	klyftor	2.0	2.0	klyftor		0
288157	Fisk och skaldjursgryta från medelhavet	fänkål (1 st)	1.0	st	0.5	0.5	st		1
288157	Fisk och skaldjursgryta från medelhavet	röd chili (1 st)	1.0	st	0.5	0.5	st		1
288157	Fisk och skaldjursgryta från medelhavet	morötter (1 st)	1.0	st	2.0	2.0	st		0
288157	Fisk och skaldjursgryta från medelhavet	färsk basilika (1 msk)	1.0	msk	1.0	1.0	msk		0
288157	Fisk och skaldjursgryta från medelhavet	olivolja (1 msk)	1.0	msk	0.5	0.5	msk		0
288157	Fisk och skaldjursgryta från medelhavet	vatten (1 dl)	1.0	dl	2.0	2.0	dl		0
288157	Fisk och skaldjursgryta från medelhavet	fiskbuljongtärning (1 st)	1.0	st	1.0	1.0	st		0
288157	Fisk och skaldjursgryta från medelhavet	krossade tomater (100 g)	100.0	g	4.0	400.0	g		0
288157	Fisk och skaldjursgryta från medelhavet	grädde (1 dl)	1.0	dl	1.0	1.0	dl		0
288157	Fisk och skaldjursgryta från medelhavet	cocktailtomater (100 g)	100.0	g	2.0	200.0	g		0
288155	Apelsinkyckling med blomkålsris	blomkålshuvud (1 st)	1.0	st	0.3	0.3	st		1
288155	Apelsinkyckling med blomkålsris	färsk mynta (1 msk)	1.0	msk	1.0	1.0	msk		0
288155	Apelsinkyckling med blomkålsris	salt och svartpeppar	None	None	None	None	None		0
288155	Apelsinkyckling med blomkålsris	gul lök (1 st)	1.0	st	1.0	1.0	st		0
288155	Apelsinkyckling med blomkålsris	olivolja (1 msk)	1.0	msk	1.0	1.0	msk		0
288155	Apelsinkyckling med blomkålsris	kycklinglårfilé (100 g)	100.0	g	4.0	400.0	g		0
288155	Apelsinkyckling med blomkålsris	vatten (1 dl)	1.0	dl	2.0	2.0	dl		0
288155	Apelsinkyckling med blomkålsris	kycklingbuljongtärning (1 st)	1.0	st	1.0	1.0	st		0
288155	Apelsinkyckling med blomkålsris	sambal oelek (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
288155	Apelsinkyckling med blomkålsris	grädde (1 dl)	1.0	dl	1.0	1.0	dl		0
288155	Apelsinkyckling med blomkålsris	apelsin (1 st)	1.0	st	0.5	0.5	st		1
288155	Apelsinkyckling med blomkålsris	bladspenat (100 g)	100.0	g	0.2	20.0	g		1
288150	Kycklingburgare med mangosalsa och wasabi	kycklingfärs (100 g)	100.0	g	3.0	300.0	g		1
288150	Kycklingburgare med mangosalsa och wasabi	vitlök (1 klyfta)	1.0	klyfta	1.0	1.0	klyfta		0
288150	Kycklingburgare med mangosalsa och wasabi	salt och svartpeppar	None	None	None	None	None		0
288150	Kycklingburgare med mangosalsa och wasabi	färsk mango (1 st)	1.0	st	0.25	0.25	st		1
288150	Kycklingburgare med mangosalsa och wasabi	avokado (1 st)	1.0	st	0.25	0.25	st		1
288150	Kycklingburgare med mangosalsa och wasabi	cocktailtomater (1 st)	1.0	st	5.0	5.0	st		0
288150	Kycklingburgare med mangosalsa och wasabi	salladslök (1 st)	1.0	st	1.0	1.0	st		0
288150	Kycklingburgare med mangosalsa och wasabi	röd chili (1 st)	1.0	st	0.2	0.2	st		0
288150	Kycklingburgare med mangosalsa och wasabi	lime (1 st)	1.0	st	0.25	0.25	st		0
288150	Kycklingburgare med mangosalsa och wasabi	färsk koriander (1 msk)	1.0	msk	1.0	1.0	msk		0
288150	Kycklingburgare med mangosalsa och wasabi	färsk ingefära (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
288150	Kycklingburgare med mangosalsa och wasabi	grekisk yoghurt (1 dl)	1.0	dl	0.5	0.5	dl		0
288150	Kycklingburgare med mangosalsa och wasabi	wasabipasta (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
288150	Kycklingburgare med mangosalsa och wasabi	hjärtsallad (100 g)	100.0	g	0.4	40.0	g		0
288150	Kycklingburgare med mangosalsa och wasabi	färsk koriander (1 kvistar)	1.0	kvistar	2.0	2.0	kvistar		0
288148	Omelett med paprika och champinjoner	rödlök (1 msk)	1.0	msk	1.0	1.0	msk		0
288148	Omelett med paprika och champinjoner	vitlök (1 klyfta)	1.0	klyfta	0.25	0.25	klyfta		0
288148	Omelett med paprika och champinjoner	paprika (1 st)	1.0	st	0.5	0.5	st		1
288148	Omelett med paprika och champinjoner	färska champinjoner (1 st)	1.0	st	5.0	5.0	st		1
288148	Omelett med paprika och champinjoner	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
288148	Omelett med paprika och champinjoner	ägg (1 st)	1.0	st	2.0	2.0	st		1
288148	Omelett med paprika och champinjoner	salt och svartpeppar	None	None	None	None	None		0
288148	Omelett med paprika och champinjoner	färsk persilja (1 msk)	1.0	msk	1.0	1.0	msk		0
288146	Quinoasallad med halloumi	quinoa tricolore (1 dl)	1.0	dl	0.5	0.5	dl		0
288146	Quinoasallad med halloumi	ananas (100 g)	100.0	g	0.75	75.0	g		1
288146	Quinoasallad med halloumi	purjolök (1 cm)	1.0	cm	10.0	10.0	cm		0
288146	Quinoasallad med halloumi	cocktailtomater (1 st)	1.0	st	8.0	8.0	st		0
288146	Quinoasallad med halloumi	färsk mynta (1 msk)	1.0	msk	1.5	1.5	msk		0
288146	Quinoasallad med halloumi	citron (1 st)	1.0	st	0.5	0.5	st		1
288146	Quinoasallad med halloumi	olivolja (1 msk)	1.0	msk	0.5	0.5	msk		0
288146	Quinoasallad med halloumi	salt och svartpeppar	None	None	None	None	None		0
288146	Quinoasallad med halloumi	halloumi (100 g)	100.0	g	1.25	125.0	g		1
288146	Quinoasallad med halloumi	olivolja (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
288146	Quinoasallad med halloumi	majonäs (1 msk)	1.0	msk	2.0	2.0	msk		0
288146	Quinoasallad med halloumi	creme fraiche (1 msk)	1.0	msk	2.0	2.0	msk		0
288146	Quinoasallad med halloumi	srirachasås (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
288146	Quinoasallad med halloumi	ananas (1 dl)	1.0	dl	0.5	0.5	dl		0
288140	Champinjonomelett	färska champinjoner (1 st)	1.0	st	6.0	6.0	st		1
288140	Champinjonomelett	smör (1 msk)	1.0	msk	1.0	1.0	msk		0
288140	Champinjonomelett	salt och svartpeppar	None	None	None	None	None		0
288140	Champinjonomelett	färsk persilja (1 msk)	1.0	msk	2.0	2.0	msk		1
288140	Champinjonomelett	ägg (1 st)	1.0	st	2.0	2.0	st		1
288140	Champinjonomelett	färsk persilja (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
288144	Keso med melon och ananas	keso (100 g)	100.0	g	1.25	125.0	g		1
288144	Keso med melon och ananas	vattenmelon (100 g)	100.0	g	0.8	80.0	g		1
288144	Keso med melon och ananas	ananas (100 g)	100.0	g	0.7	70.0	g		1
288142	Bananpannkakor med pistagenötter och bär	banan (1 st)	1.0	st	0.5	0.5	st		1
288142	Bananpannkakor med pistagenötter och bär	ägg (1 st)	1.0	st	1.0	1.0	st		0
288142	Bananpannkakor med pistagenötter och bär	vaniljpulver (1 krm)	1.0	krm	0.5	0.5	krm		0
288142	Bananpannkakor med pistagenötter och bär	smör (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
288142	Bananpannkakor med pistagenötter och bär	grekisk yoghurt (1 dl)	1.0	dl	0.5	0.5	dl		0
288142	Bananpannkakor med pistagenötter och bär	pistagenötter (1 msk)	1.0	msk	1.0	1.0	msk		1
288142	Bananpannkakor med pistagenötter och bär	färska hallon (1 dl)	1.0	dl	0.25	0.25	dl		1
288142	Bananpannkakor med pistagenötter och bär	färska björnbär (1 dl)	1.0	dl	0.25	0.25	dl		0
288142	Bananpannkakor med pistagenötter och bär	kardemumma (1 krm)	1.0	krm	0.5	0.5	krm		0
288138	Slät havregrynsgröt med vaniljprotein	havregryn (1 dl)	1.0	dl	1.0	1.0	dl		1
288138	Slät havregrynsgröt med vaniljprotein	vatten (1 dl)	1.0	dl	2.0	2.0	dl		0
288138	Slät havregrynsgröt med vaniljprotein	salt (1 krm)	1.0	krm	0.5	0.5	krm		0
288138	Slät havregrynsgröt med vaniljprotein	proteinpulver vanilj (1 msk)	1.0	msk	1.0	1.0	msk		0
288138	Slät havregrynsgröt med vaniljprotein	jordnötssmör (1 msk)	1.0	msk	0.5	0.5	msk		1
288138	Slät havregrynsgröt med vaniljprotein	jordnötter (1 msk)	1.0	msk	0.5	0.5	msk		0
288138	Slät havregrynsgröt med vaniljprotein	färska jordgubbar (1 st)	1.0	st	2.0	2.0	st		1
288136	Stekt ägg med tomat	olivolja (1 tsk)	1.0	tsk	1.0	1.0	tsk		1
288136	Stekt ägg med tomat	ägg (1 st)	1.0	st	2.0	2.0	st		1
288136	Stekt ägg med tomat	salt och svartpeppar	None	None	None	None	None		0
288136	Stekt ägg med tomat	stor tomat (1 st)	1.0	st	1.0	1.0	st		1
288136	Stekt ägg med tomat	färsk basilika (1 kvist)	1.0	kvist	1.0	1.0	kvist		0
288134	Kesofralla med skinka och tomat	kesofralla med äpple och pumpafrön (1 st)	1.0	st	1.0	1.0	st		1
288134	Kesofralla med skinka och tomat	smör (100 g)	100.0	g	0.04	4.0	g		0
288134	Kesofralla med skinka och tomat	rökt skinka (1 skiva)	1.0	skiva	1.0	1.0	skiva		0
288134	Kesofralla med skinka och tomat	cocktailtomater (1 st)	1.0	st	2.0	2.0	st		1
288132	Kesofrallor med äpple och pumpafrön	keso (100 g)	100.0	g	2.5	250.0	g		0
288132	Kesofrallor med äpple och pumpafrön	havremjöl (1 dl)	1.0	dl	5.0	5.0	dl		1
288132	Kesofrallor med äpple och pumpafrön	ägg (1 st)	1.0	st	4.0	4.0	st		0
288132	Kesofrallor med äpple och pumpafrön	bakpulver (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
288132	Kesofrallor med äpple och pumpafrön	salt (1 tsk)	1.0	tsk	0.5	0.5	tsk		0
288132	Kesofrallor med äpple och pumpafrön	pumpafrön (1 msk)	1.0	msk	2.0	2.0	msk		0
288132	Kesofrallor med äpple och pumpafrön	linfrön (1 msk)	1.0	msk	1.0	1.0	msk		0
288132	Kesofrallor med äpple och pumpafrön	äpple (1 st)	1.0	st	1.0	1.0	st		0
288129	Yoghurt med apelsin- och bovetegranola	grekisk yoghurt (1 dl)	1.0	dl	1.0	1.0	dl		1
288129	Yoghurt med apelsin- och bovetegranola	bovetegranola med apelsin och kardemumma (1 dl)	1.0	dl	0.75	0.75	dl		1
288126	Bovetegranola med apelsin och kardemumma	hel bovete (1 dl)	1.0	dl	5.0	5.0	dl		1
288126	Bovetegranola med apelsin och kardemumma	kokande vatten (1 liter)	1.0	liter	1.0	1.0	liter		0
288126	Bovetegranola med apelsin och kardemumma	blandade nötter (1 dl)	1.0	dl	2.0	2.0	dl		0
288126	Bovetegranola med apelsin och kardemumma	solrosfrön (1 dl)	1.0	dl	1.0	1.0	dl		0
288126	Bovetegranola med apelsin och kardemumma	vaniljsocker (1 msk)	1.0	msk	1.0	1.0	msk		0
288126	Bovetegranola med apelsin och kardemumma	kardemumma (1 krm)	1.0	krm	1.0	1.0	krm		1
288126	Bovetegranola med apelsin och kardemumma	apelsin (1 st)	1.0	st	1.0	1.0	st		1
288126	Bovetegranola med apelsin och kardemumma	kokosolja (1 dl)	1.0	dl	1.0	1.0	dl		0
288126	Bovetegranola med apelsin och kardemumma	honung (1 msk)	1.0	msk	3.0	3.0	msk		0
288126	Bovetegranola med apelsin och kardemumma	torkad mango i tärningar (1 dl)	1.0	dl	1.0	1.0	dl		0
288126	Bovetegranola med apelsin och kardemumma	russin (1 dl)	1.0	dl	1.0	1.0	dl		0
287758	Äggröra med champinjoner	färska champinjoner (1 st)	1.0	st	6.0	6.0	st		1
287758	Äggröra med champinjoner	smör (1 tsk)	1.0	tsk	1.0	1.0	tsk		0
287758	Äggröra med champinjoner	salt och vitpeppar	None	None	None	None	None		0
287758	Äggröra med champinjoner	ägg (1 st)	1.0	st	2.0	2.0	st		1
